"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Population
	"2012"	"2012"	"Connecticut"	"09"	"20-24 years"	"20-24"	232540
	"2012"	"2012"	"Connecticut"	"09"	"25-29 years"	"25-29"	219029
	"2012"	"2012"	"Connecticut"	"09"	"30-34 years"	"30-34"	213977
	"2012"	"2012"	"Connecticut"	"09"	"35-39 years"	"35-39"	207369
	"2012"	"2012"	"Connecticut"	"09"	"40-44 years"	"40-44"	248887
	"2012"	"2012"	"Connecticut"	"09"	"45-49 years"	"45-49"	278396
	"2012"	"2012"	"Connecticut"	"09"	"50-54 years"	"50-54"	287405
	"2012"	"2012"	"Connecticut"	"09"	"55-59 years"	"55-59"	257873
	"2012"	"2012"	"Connecticut"	"09"	"60-64 years "	"60-64"	209767
	"2012"	"2012"	"Connecticut"	"09"	"65-69 years"	"65-69"	168884
	"2012"	"2012"	"Connecticut"	"09"	"70-74 years"	"70-74"	114759
	"2012"	"2012"	"Connecticut"	"09"	"75-79 years"	"75-79"	88201
	"2012"	"2012"	"Connecticut"	"09"	"80-84 years"	"80-84"	75368
	"2012"	"2012"	"Connecticut"	"09"	"85+ years"	"85+"	88634
	"2012"	"2012"	"Delaware"	"10"	"< 1 year"	"1"	11052
	"2012"	"2012"	"Delaware"	"10"	"1-4 years"	"1-4"	44809
	"2012"	"2012"	"Delaware"	"10"	"5-9 years"	"5-9"	56701
	"2012"	"2012"	"Delaware"	"10"	"10-14 years"	"10-14"	57038
	"2012"	"2012"	"Delaware"	"10"	"15-19 years"	"15-19"	61422
	"2012"	"2012"	"Delaware"	"10"	"20-24 years"	"20-24"	65842
	"2012"	"2012"	"Delaware"	"10"	"25-29 years"	"25-29"	59073
	"2012"	"2012"	"Delaware"	"10"	"30-34 years"	"30-34"	57219
	"2012"	"2012"	"Delaware"	"10"	"35-39 years"	"35-39"	51931
	"2012"	"2012"	"Delaware"	"10"	"40-44 years"	"40-44"	59246
	"2012"	"2012"	"Delaware"	"10"	"45-49 years"	"45-49"	65090
	"2012"	"2012"	"Delaware"	"10"	"50-54 years"	"50-54"	67308
	"2012"	"2012"	"Delaware"	"10"	"55-59 years"	"55-59"	62133
	"2012"	"2012"	"Delaware"	"10"	"60-64 years "	"60-64"	55540
	"2012"	"2012"	"Delaware"	"10"	"65-69 years"	"65-69"	47322
	"2012"	"2012"	"Delaware"	"10"	"70-74 years"	"70-74"	34079
	"2012"	"2012"	"Delaware"	"10"	"75-79 years"	"75-79"	24471
	"2012"	"2012"	"Delaware"	"10"	"80-84 years"	"80-84"	18105
	"2012"	"2012"	"Delaware"	"10"	"85+ years"	"85+"	16798
	"2012"	"2012"	"District of Columbia"	"11"	"< 1 year"	"1"	9367
	"2012"	"2012"	"District of Columbia"	"11"	"1-4 years"	"1-4"	29433
	"2012"	"2012"	"District of Columbia"	"11"	"5-9 years"	"5-9"	28084
	"2012"	"2012"	"District of Columbia"	"11"	"10-14 years"	"10-14"	25036
	"2012"	"2012"	"District of Columbia"	"11"	"15-19 years"	"15-19"	38491
	"2012"	"2012"	"District of Columbia"	"11"	"20-24 years"	"20-24"	58446
	"2012"	"2012"	"District of Columbia"	"11"	"25-29 years"	"25-29"	78141
	"2012"	"2012"	"District of Columbia"	"11"	"30-34 years"	"30-34"	65569
	"2012"	"2012"	"District of Columbia"	"11"	"35-39 years"	"35-39"	45415
	"2012"	"2012"	"District of Columbia"	"11"	"40-44 years"	"40-44"	40454
	"2012"	"2012"	"District of Columbia"	"11"	"45-49 years"	"45-49"	38343
	"2012"	"2012"	"District of Columbia"	"11"	"50-54 years"	"50-54"	37903
	"2012"	"2012"	"District of Columbia"	"11"	"55-59 years"	"55-59"	35897
	"2012"	"2012"	"District of Columbia"	"11"	"60-64 years "	"60-64"	31677
	"2012"	"2012"	"District of Columbia"	"11"	"65-69 years"	"65-69"	23611
	"2012"	"2012"	"District of Columbia"	"11"	"70-74 years"	"70-74"	16571
	"2012"	"2012"	"District of Columbia"	"11"	"75-79 years"	"75-79"	12110
	"2012"	"2012"	"District of Columbia"	"11"	"80-84 years"	"80-84"	9425
	"2012"	"2012"	"District of Columbia"	"11"	"85+ years"	"85+"	10951
	"2012"	"2012"	"Florida"	"12"	"< 1 year"	"1"	213729
	"2012"	"2012"	"Florida"	"12"	"1-4 years"	"1-4"	858804
	"2012"	"2012"	"Florida"	"12"	"5-9 years"	"5-9"	1097183
	"2012"	"2012"	"Florida"	"12"	"10-14 years"	"10-14"	1135299
	"2012"	"2012"	"Florida"	"12"	"15-19 years"	"15-19"	1175047
	"2012"	"2012"	"Florida"	"12"	"20-24 years"	"20-24"	1309638
	"2012"	"2012"	"Florida"	"12"	"25-29 years"	"25-29"	1229101
	"2012"	"2012"	"Florida"	"12"	"30-34 years"	"30-34"	1175977
	"2012"	"2012"	"Florida"	"12"	"35-39 years"	"35-39"	1136680
	"2012"	"2012"	"Florida"	"12"	"40-44 years"	"40-44"	1265699
	"2012"	"2012"	"Florida"	"12"	"45-49 years"	"45-49"	1354353
	"2012"	"2012"	"Florida"	"12"	"50-54 years"	"50-54"	1387764
	"2012"	"2012"	"Florida"	"12"	"55-59 years"	"55-59"	1276092
	"2012"	"2012"	"Florida"	"12"	"60-64 years "	"60-64"	1175424
	"2012"	"2012"	"Florida"	"12"	"65-69 years"	"65-69"	1065553
	"2012"	"2012"	"Florida"	"12"	"70-74 years"	"70-74"	831642
	"2012"	"2012"	"Florida"	"12"	"75-79 years"	"75-79"	640606
	"2012"	"2012"	"Florida"	"12"	"80-84 years"	"80-84"	494856
	"2012"	"2012"	"Florida"	"12"	"85+ years"	"85+"	474375
	"2012"	"2012"	"Georgia"	"13"	"< 1 year"	"1"	131231
	"2012"	"2012"	"Georgia"	"13"	"1-4 years"	"1-4"	539960
	"2012"	"2012"	"Georgia"	"13"	"5-9 years"	"5-9"	698649
	"2012"	"2012"	"Georgia"	"13"	"10-14 years"	"10-14"	702891
	"2012"	"2012"	"Georgia"	"13"	"15-19 years"	"15-19"	698479
	"2012"	"2012"	"Georgia"	"13"	"20-24 years"	"20-24"	722372
	"2012"	"2012"	"Georgia"	"13"	"25-29 years"	"25-29"	675882
	"2012"	"2012"	"Georgia"	"13"	"30-34 years"	"30-34"	680852
	"2012"	"2012"	"Georgia"	"13"	"35-39 years"	"35-39"	660336
	"2012"	"2012"	"Georgia"	"13"	"40-44 years"	"40-44"	716779
	"2012"	"2012"	"Georgia"	"13"	"45-49 years"	"45-49"	709269
	"2012"	"2012"	"Georgia"	"13"	"50-54 years"	"50-54"	690810
	"2012"	"2012"	"Georgia"	"13"	"55-59 years"	"55-59"	611718
	"2012"	"2012"	"Georgia"	"13"	"60-64 years "	"60-64"	523397
	"2012"	"2012"	"Georgia"	"13"	"65-69 years"	"65-69"	408220
	"2012"	"2012"	"Georgia"	"13"	"70-74 years"	"70-74"	278540
	"2012"	"2012"	"Georgia"	"13"	"75-79 years"	"75-79"	194351
	"2012"	"2012"	"Georgia"	"13"	"80-84 years"	"80-84"	134624
	"2012"	"2012"	"Georgia"	"13"	"85+ years"	"85+"	123070
	"2012"	"2012"	"Hawaii"	"15"	"< 1 year"	"1"	18866
	"2012"	"2012"	"Hawaii"	"15"	"1-4 years"	"1-4"	72385
	"2012"	"2012"	"Hawaii"	"15"	"5-9 years"	"5-9"	85413
	"2012"	"2012"	"Hawaii"	"15"	"10-14 years"	"10-14"	81830
	"2012"	"2012"	"Hawaii"	"15"	"15-19 years"	"15-19"	81444
	"2012"	"2012"	"Hawaii"	"15"	"20-24 years"	"20-24"	100904
	"2012"	"2012"	"Hawaii"	"15"	"25-29 years"	"25-29"	101368
	"2012"	"2012"	"Hawaii"	"15"	"30-34 years"	"30-34"	95314
	"2012"	"2012"	"Hawaii"	"15"	"35-39 years"	"35-39"	85786
	"2012"	"2012"	"Hawaii"	"15"	"40-44 years"	"40-44"	89981
	"2012"	"2012"	"Hawaii"	"15"	"45-49 years"	"45-49"	91200
	"2012"	"2012"	"Hawaii"	"15"	"50-54 years"	"50-54"	96161
	"2012"	"2012"	"Hawaii"	"15"	"55-59 years"	"55-59"	94917
	"2012"	"2012"	"Hawaii"	"15"	"60-64 years "	"60-64"	87088
	"2012"	"2012"	"Hawaii"	"15"	"65-69 years"	"65-69"	68135
	"2012"	"2012"	"Hawaii"	"15"	"70-74 years"	"70-74"	45742
	"2012"	"2012"	"Hawaii"	"15"	"75-79 years"	"75-79"	34154
	"2012"	"2012"	"Hawaii"	"15"	"80-84 years"	"80-84"	29905
	"2012"	"2012"	"Hawaii"	"15"	"85+ years"	"85+"	34211
	"2012"	"2012"	"Idaho"	"16"	"< 1 year"	"1"	22274
	"2012"	"2012"	"Idaho"	"16"	"1-4 years"	"1-4"	94587
	"2012"	"2012"	"Idaho"	"16"	"5-9 years"	"5-9"	122202
	"2012"	"2012"	"Idaho"	"16"	"10-14 years"	"10-14"	119520
	"2012"	"2012"	"Idaho"	"16"	"15-19 years"	"15-19"	113659
	"2012"	"2012"	"Idaho"	"16"	"20-24 years"	"20-24"	111746
	"2012"	"2012"	"Idaho"	"16"	"25-29 years"	"25-29"	105219
	"2012"	"2012"	"Idaho"	"16"	"30-34 years"	"30-34"	105607
	"2012"	"2012"	"Idaho"	"16"	"35-39 years"	"35-39"	96797
	"2012"	"2012"	"Idaho"	"16"	"40-44 years"	"40-44"	97385
	"2012"	"2012"	"Idaho"	"16"	"45-49 years"	"45-49"	97180
	"2012"	"2012"	"Idaho"	"16"	"50-54 years"	"50-54"	105472
	"2012"	"2012"	"Idaho"	"16"	"55-59 years"	"55-59"	101547
	"2012"	"2012"	"Idaho"	"16"	"60-64 years "	"60-64"	90173
	"2012"	"2012"	"Idaho"	"16"	"65-69 years"	"65-69"	71855
	"2012"	"2012"	"Idaho"	"16"	"70-74 years"	"70-74"	51529
	"2012"	"2012"	"Idaho"	"16"	"75-79 years"	"75-79"	36268
	"2012"	"2012"	"Idaho"	"16"	"80-84 years"	"80-84"	26127
	"2012"	"2012"	"Idaho"	"16"	"85+ years"	"85+"	26177
	"2012"	"2012"	"Illinois"	"17"	"< 1 year"	"1"	159659
	"2012"	"2012"	"Illinois"	"17"	"1-4 years"	"1-4"	654114
	"2012"	"2012"	"Illinois"	"17"	"5-9 years"	"5-9"	847454
	"2012"	"2012"	"Illinois"	"17"	"10-14 years"	"10-14"	864776
	"2012"	"2012"	"Illinois"	"17"	"15-19 years"	"15-19"	891235
	"2012"	"2012"	"Illinois"	"17"	"20-24 years"	"20-24"	898250
	"2012"	"2012"	"Illinois"	"17"	"25-29 years"	"25-29"	899342
	"2012"	"2012"	"Illinois"	"17"	"30-34 years"	"30-34"	889793
	"2012"	"2012"	"Illinois"	"17"	"35-39 years"	"35-39"	822046
	"2012"	"2012"	"Illinois"	"17"	"40-44 years"	"40-44"	869800
	"2012"	"2012"	"Illinois"	"17"	"45-49 years"	"45-49"	889515
	"2012"	"2012"	"Illinois"	"17"	"50-54 years"	"50-54"	934027
	"2012"	"2012"	"Illinois"	"17"	"55-59 years"	"55-59"	850738
	"2012"	"2012"	"Illinois"	"17"	"60-64 years "	"60-64"	709523
	"2012"	"2012"	"Illinois"	"17"	"65-69 years"	"65-69"	538227
	"2012"	"2012"	"Illinois"	"17"	"70-74 years"	"70-74"	389428
	"2012"	"2012"	"Illinois"	"17"	"75-79 years"	"75-79"	293386
	"2012"	"2012"	"Illinois"	"17"	"80-84 years"	"80-84"	232482
	"2012"	"2012"	"Illinois"	"17"	"85+ years"	"85+"	248715
	"2012"	"2012"	"Indiana"	"18"	"< 1 year"	"1"	82684
	"2012"	"2012"	"Indiana"	"18"	"1-4 years"	"1-4"	341040
	"2012"	"2012"	"Indiana"	"18"	"5-9 years"	"5-9"	442702
	"2012"	"2012"	"Indiana"	"18"	"10-14 years"	"10-14"	451817
	"2012"	"2012"	"Indiana"	"18"	"15-19 years"	"15-19"	459842
	"2012"	"2012"	"Indiana"	"18"	"20-24 years"	"20-24"	478144
	"2012"	"2012"	"Indiana"	"18"	"25-29 years"	"25-29"	414642
	"2012"	"2012"	"Indiana"	"18"	"30-34 years"	"30-34"	419957
	"2012"	"2012"	"Indiana"	"18"	"35-39 years"	"35-39"	397889
	"2012"	"2012"	"Indiana"	"18"	"40-44 years"	"40-44"	427707
	"2012"	"2012"	"Indiana"	"18"	"45-49 years"	"45-49"	445331
	"2012"	"2012"	"Indiana"	"18"	"50-54 years"	"50-54"	474232
	"2012"	"2012"	"Indiana"	"18"	"55-59 years"	"55-59"	439966
	"2012"	"2012"	"Indiana"	"18"	"60-64 years "	"60-64"	372928
	"2012"	"2012"	"Indiana"	"18"	"65-69 years"	"65-69"	285822
	"2012"	"2012"	"Indiana"	"18"	"70-74 years"	"70-74"	207306
	"2012"	"2012"	"Indiana"	"18"	"75-79 years"	"75-79"	153699
	"2012"	"2012"	"Indiana"	"18"	"80-84 years"	"80-84"	119976
	"2012"	"2012"	"Indiana"	"18"	"85+ years"	"85+"	122019
	"2012"	"2012"	"Iowa"	"19"	"< 1 year"	"1"	38284
	"2012"	"2012"	"Iowa"	"19"	"1-4 years"	"1-4"	159164
	"2012"	"2012"	"Iowa"	"19"	"5-9 years"	"5-9"	203813
	"2012"	"2012"	"Iowa"	"19"	"10-14 years"	"10-14"	201917
	"2012"	"2012"	"Iowa"	"19"	"15-19 years"	"15-19"	213840
	"2012"	"2012"	"Iowa"	"19"	"20-24 years"	"20-24"	224665
	"2012"	"2012"	"Iowa"	"19"	"25-29 years"	"25-29"	193234
	"2012"	"2012"	"Iowa"	"19"	"30-34 years"	"30-34"	195833
	"2012"	"2012"	"Iowa"	"19"	"35-39 years"	"35-39"	173512
	"2012"	"2012"	"Iowa"	"19"	"40-44 years"	"40-44"	186199
	"2012"	"2012"	"Iowa"	"19"	"45-49 years"	"45-49"	199444
	"2012"	"2012"	"Iowa"	"19"	"50-54 years"	"50-54"	222945
	"2012"	"2012"	"Iowa"	"19"	"55-59 years"	"55-59"	211606
	"2012"	"2012"	"Iowa"	"19"	"60-64 years "	"60-64"	182269
	"2012"	"2012"	"Iowa"	"19"	"65-69 years"	"65-69"	136573
	"2012"	"2012"	"Iowa"	"19"	"70-74 years"	"70-74"	103327
	"2012"	"2012"	"Iowa"	"19"	"75-79 years"	"75-79"	83336
	"2012"	"2012"	"Iowa"	"19"	"80-84 years"	"80-84"	68681
	"2012"	"2012"	"Iowa"	"19"	"85+ years"	"85+"	77548
	"2012"	"2012"	"Kansas"	"20"	"< 1 year"	"1"	39342
	"2012"	"2012"	"Kansas"	"20"	"1-4 years"	"1-4"	163926
	"2012"	"2012"	"Kansas"	"20"	"5-9 years"	"5-9"	204464
	"2012"	"2012"	"Kansas"	"20"	"10-14 years"	"10-14"	200590
	"2012"	"2012"	"Kansas"	"20"	"15-19 years"	"15-19"	200949
	"2012"	"2012"	"Kansas"	"20"	"20-24 years"	"20-24"	214107
	"2012"	"2012"	"Kansas"	"20"	"25-29 years"	"25-29"	195052
	"2012"	"2012"	"Kansas"	"20"	"30-34 years"	"30-34"	190056
	"2012"	"2012"	"Kansas"	"20"	"35-39 years"	"35-39"	169285
	"2012"	"2012"	"Kansas"	"20"	"40-44 years"	"40-44"	174483
	"2012"	"2012"	"Kansas"	"20"	"45-49 years"	"45-49"	184025
	"2012"	"2012"	"Kansas"	"20"	"50-54 years"	"50-54"	203703
	"2012"	"2012"	"Kansas"	"20"	"55-59 years"	"55-59"	191251
	"2012"	"2012"	"Kansas"	"20"	"60-64 years "	"60-64"	160064
	"2012"	"2012"	"Kansas"	"20"	"65-69 years"	"65-69"	120285
	"2012"	"2012"	"Kansas"	"20"	"70-74 years"	"70-74"	86697
	"2012"	"2012"	"Kansas"	"20"	"75-79 years"	"75-79"	68737
	"2012"	"2012"	"Kansas"	"20"	"80-84 years"	"80-84"	56500
	"2012"	"2012"	"Kansas"	"20"	"85+ years"	"85+"	61741
	"2012"	"2012"	"Kentucky"	"21"	"< 1 year"	"1"	54997
	"2012"	"2012"	"Kentucky"	"21"	"1-4 years"	"1-4"	223000
	"2012"	"2012"	"Kentucky"	"21"	"5-9 years"	"5-9"	284377
	"2012"	"2012"	"Kentucky"	"21"	"10-14 years"	"10-14"	285713
	"2012"	"2012"	"Kentucky"	"21"	"15-19 years"	"15-19"	286099
	"2012"	"2012"	"Kentucky"	"21"	"20-24 years"	"20-24"	311700
	"2012"	"2012"	"Kentucky"	"21"	"25-29 years"	"25-29"	279451
	"2012"	"2012"	"Kentucky"	"21"	"30-34 years"	"30-34"	287230
	"2012"	"2012"	"Kentucky"	"21"	"35-39 years"	"35-39"	272811
	"2012"	"2012"	"Kentucky"	"21"	"40-44 years"	"40-44"	294269
	"2012"	"2012"	"Kentucky"	"21"	"45-49 years"	"45-49"	307141
	"2012"	"2012"	"Kentucky"	"21"	"50-54 years"	"50-54"	321379
	"2012"	"2012"	"Kentucky"	"21"	"55-59 years"	"55-59"	299993
	"2012"	"2012"	"Kentucky"	"21"	"60-64 years "	"60-64"	263696
	"2012"	"2012"	"Kentucky"	"21"	"65-69 years"	"65-69"	204985
	"2012"	"2012"	"Kentucky"	"21"	"70-74 years"	"70-74"	149736
	"2012"	"2012"	"Kentucky"	"21"	"75-79 years"	"75-79"	107791
	"2012"	"2012"	"Kentucky"	"21"	"80-84 years"	"80-84"	78616
	"2012"	"2012"	"Kentucky"	"21"	"85+ years"	"85+"	73362
	"2012"	"2012"	"Louisiana"	"22"	"< 1 year"	"1"	61655
	"2012"	"2012"	"Louisiana"	"22"	"1-4 years"	"1-4"	249203
	"2012"	"2012"	"Louisiana"	"22"	"5-9 years"	"5-9"	310347
	"2012"	"2012"	"Louisiana"	"22"	"10-14 years"	"10-14"	309913
	"2012"	"2012"	"Louisiana"	"22"	"15-19 years"	"15-19"	305623
	"2012"	"2012"	"Louisiana"	"22"	"20-24 years"	"20-24"	352394
	"2012"	"2012"	"Louisiana"	"22"	"25-29 years"	"25-29"	336512
	"2012"	"2012"	"Louisiana"	"22"	"30-34 years"	"30-34"	317252
	"2012"	"2012"	"Louisiana"	"22"	"35-39 years"	"35-39"	273603
	"2012"	"2012"	"Louisiana"	"22"	"40-44 years"	"40-44"	286961
	"2012"	"2012"	"Louisiana"	"22"	"45-49 years"	"45-49"	305965
	"2012"	"2012"	"Louisiana"	"22"	"50-54 years"	"50-54"	328038
	"2012"	"2012"	"Louisiana"	"22"	"55-59 years"	"55-59"	308222
	"2012"	"2012"	"Louisiana"	"22"	"60-64 years "	"60-64"	259181
	"2012"	"2012"	"Louisiana"	"22"	"65-69 years"	"65-69"	198384
	"2012"	"2012"	"Louisiana"	"22"	"70-74 years"	"70-74"	143241
	"2012"	"2012"	"Louisiana"	"22"	"75-79 years"	"75-79"	105172
	"2012"	"2012"	"Louisiana"	"22"	"80-84 years"	"80-84"	78477
	"2012"	"2012"	"Louisiana"	"22"	"85+ years"	"85+"	70829
	"2012"	"2012"	"Maine"	"23"	"< 1 year"	"1"	12743
	"2012"	"2012"	"Maine"	"23"	"1-4 years"	"1-4"	53625
	"2012"	"2012"	"Maine"	"23"	"5-9 years"	"5-9"	73002
	"2012"	"2012"	"Maine"	"23"	"10-14 years"	"10-14"	76839
	"2012"	"2012"	"Maine"	"23"	"15-19 years"	"15-19"	84706
	"2012"	"2012"	"Maine"	"23"	"20-24 years"	"20-24"	80417
	"2012"	"2012"	"Maine"	"23"	"25-29 years"	"25-29"	74116
	"2012"	"2012"	"Maine"	"23"	"30-34 years"	"30-34"	73716
	"2012"	"2012"	"Maine"	"23"	"35-39 years"	"35-39"	73112
	"2012"	"2012"	"Maine"	"23"	"40-44 years"	"40-44"	88144
	"2012"	"2012"	"Maine"	"23"	"45-49 years"	"45-49"	99638
	"2012"	"2012"	"Maine"	"23"	"50-54 years"	"50-54"	110511
	"2012"	"2012"	"Maine"	"23"	"55-59 years"	"55-59"	106223
	"2012"	"2012"	"Maine"	"23"	"60-64 years "	"60-64"	94929
	"2012"	"2012"	"Maine"	"23"	"65-69 years"	"65-69"	74056
	"2012"	"2012"	"Maine"	"23"	"70-74 years"	"70-74"	51218
	"2012"	"2012"	"Maine"	"23"	"75-79 years"	"75-79"	39176
	"2012"	"2012"	"Maine"	"23"	"80-84 years"	"80-84"	30684
	"2012"	"2012"	"Maine"	"23"	"85+ years"	"85+"	30874
	"2012"	"2012"	"Maryland"	"24"	"< 1 year"	"1"	72611
	"2012"	"2012"	"Maryland"	"24"	"1-4 years"	"1-4"	294280
	"2012"	"2012"	"Maryland"	"24"	"5-9 years"	"5-9"	369619
	"2012"	"2012"	"Maryland"	"24"	"10-14 years"	"10-14"	377648
	"2012"	"2012"	"Maryland"	"24"	"15-19 years"	"15-19"	396724
	"2012"	"2012"	"Maryland"	"24"	"20-24 years"	"20-24"	400928
	"2012"	"2012"	"Maryland"	"24"	"25-29 years"	"25-29"	407667
	"2012"	"2012"	"Maryland"	"24"	"30-34 years"	"30-34"	393250
	"2012"	"2012"	"Maryland"	"24"	"35-39 years"	"35-39"	363117
	"2012"	"2012"	"Maryland"	"24"	"40-44 years"	"40-44"	411735
	"2012"	"2012"	"Maryland"	"24"	"45-49 years"	"45-49"	444786
	"2012"	"2012"	"Maryland"	"24"	"50-54 years"	"50-54"	452866
	"2012"	"2012"	"Maryland"	"24"	"55-59 years"	"55-59"	401644
	"2012"	"2012"	"Maryland"	"24"	"60-64 years "	"60-64"	335655
	"2012"	"2012"	"Maryland"	"24"	"65-69 years"	"65-69"	256545
	"2012"	"2012"	"Maryland"	"24"	"70-74 years"	"70-74"	176125
	"2012"	"2012"	"Maryland"	"24"	"75-79 years"	"75-79"	127447
	"2012"	"2012"	"Maryland"	"24"	"80-84 years"	"80-84"	98884
	"2012"	"2012"	"Maryland"	"24"	"85+ years"	"85+"	105461
	"2012"	"2012"	"Massachusetts"	"25"	"< 1 year"	"1"	72519
	"2012"	"2012"	"Massachusetts"	"25"	"1-4 years"	"1-4"	293716
	"2012"	"2012"	"Massachusetts"	"25"	"5-9 years"	"5-9"	382292
	"2012"	"2012"	"Massachusetts"	"25"	"10-14 years"	"10-14"	401015
	"2012"	"2012"	"Massachusetts"	"25"	"15-19 years"	"15-19"	464662
	"2012"	"2012"	"Massachusetts"	"25"	"20-24 years"	"20-24"	483323
	"2012"	"2012"	"Massachusetts"	"25"	"25-29 years"	"25-29"	469338
	"2012"	"2012"	"Massachusetts"	"25"	"30-34 years"	"30-34"	428754
	"2012"	"2012"	"Massachusetts"	"25"	"35-39 years"	"35-39"	397612
	"2012"	"2012"	"Massachusetts"	"25"	"40-44 years"	"40-44"	454732
	"2012"	"2012"	"Massachusetts"	"25"	"45-49 years"	"45-49"	497708
	"2012"	"2012"	"Massachusetts"	"25"	"50-54 years"	"50-54"	507932
	"2012"	"2012"	"Massachusetts"	"25"	"55-59 years"	"55-59"	459197
	"2012"	"2012"	"Massachusetts"	"25"	"60-64 years "	"60-64"	390774
	"2012"	"2012"	"Massachusetts"	"25"	"65-69 years"	"65-69"	303085
	"2012"	"2012"	"Massachusetts"	"25"	"70-74 years"	"70-74"	206711
	"2012"	"2012"	"Massachusetts"	"25"	"75-79 years"	"75-79"	161304
	"2012"	"2012"	"Massachusetts"	"25"	"80-84 years"	"80-84"	135187
	"2012"	"2012"	"Massachusetts"	"25"	"85+ years"	"85+"	153144
	"2012"	"2012"	"Michigan"	"26"	"< 1 year"	"1"	112761
	"2012"	"2012"	"Michigan"	"26"	"1-4 years"	"1-4"	467135
	"2012"	"2012"	"Michigan"	"26"	"5-9 years"	"5-9"	619841
	"2012"	"2012"	"Michigan"	"26"	"10-14 years"	"10-14"	659567
	"2012"	"2012"	"Michigan"	"26"	"15-19 years"	"15-19"	701632
	"2012"	"2012"	"Michigan"	"26"	"20-24 years"	"20-24"	723074
	"2012"	"2012"	"Michigan"	"26"	"25-29 years"	"25-29"	586134
	"2012"	"2012"	"Michigan"	"26"	"30-34 years"	"30-34"	588183
	"2012"	"2012"	"Michigan"	"26"	"35-39 years"	"35-39"	566448
	"2012"	"2012"	"Michigan"	"26"	"40-44 years"	"40-44"	653212
	"2012"	"2012"	"Michigan"	"26"	"45-49 years"	"45-49"	698026
	"2012"	"2012"	"Michigan"	"26"	"50-54 years"	"50-54"	754749
	"2012"	"2012"	"Michigan"	"26"	"55-59 years"	"55-59"	714593
	"2012"	"2012"	"Michigan"	"26"	"60-64 years "	"60-64"	608732
	"2012"	"2012"	"Michigan"	"26"	"65-69 years"	"65-69"	465503
	"2012"	"2012"	"Michigan"	"26"	"70-74 years"	"70-74"	331867
	"2012"	"2012"	"Michigan"	"26"	"75-79 years"	"75-79"	245653
	"2012"	"2012"	"Michigan"	"26"	"80-84 years"	"80-84"	196715
	"2012"	"2012"	"Michigan"	"26"	"85+ years"	"85+"	203320
	"2012"	"2012"	"Minnesota"	"27"	"< 1 year"	"1"	68103
	"2012"	"2012"	"Minnesota"	"27"	"1-4 years"	"1-4"	281507
	"2012"	"2012"	"Minnesota"	"27"	"5-9 years"	"5-9"	360843
	"2012"	"2012"	"Minnesota"	"27"	"10-14 years"	"10-14"	353084
	"2012"	"2012"	"Minnesota"	"27"	"15-19 years"	"15-19"	362511
	"2012"	"2012"	"Minnesota"	"27"	"20-24 years"	"20-24"	357558
	"2012"	"2012"	"Minnesota"	"27"	"25-29 years"	"25-29"	367963
	"2012"	"2012"	"Minnesota"	"27"	"30-34 years"	"30-34"	368147
	"2012"	"2012"	"Minnesota"	"27"	"35-39 years"	"35-39"	319975
	"2012"	"2012"	"Minnesota"	"27"	"40-44 years"	"40-44"	346842
	"2012"	"2012"	"Minnesota"	"27"	"45-49 years"	"45-49"	375665
	"2012"	"2012"	"Minnesota"	"27"	"50-54 years"	"50-54"	409744
	"2012"	"2012"	"Minnesota"	"27"	"55-59 years"	"55-59"	369153
	"2012"	"2012"	"Minnesota"	"27"	"60-64 years "	"60-64"	307504
	"2012"	"2012"	"Minnesota"	"27"	"65-69 years"	"65-69"	227012
	"2012"	"2012"	"Minnesota"	"27"	"70-74 years"	"70-74"	163936
	"2012"	"2012"	"Minnesota"	"27"	"75-79 years"	"75-79"	124616
	"2012"	"2012"	"Minnesota"	"27"	"80-84 years"	"80-84"	100074
	"2012"	"2012"	"Minnesota"	"27"	"85+ years"	"85+"	112406
	"2012"	"2012"	"Mississippi"	"28"	"< 1 year"	"1"	38938
	"2012"	"2012"	"Mississippi"	"28"	"1-4 years"	"1-4"	162545
	"2012"	"2012"	"Mississippi"	"28"	"5-9 years"	"5-9"	208200
	"2012"	"2012"	"Mississippi"	"28"	"10-14 years"	"10-14"	207970
	"2012"	"2012"	"Mississippi"	"28"	"15-19 years"	"15-19"	211955
	"2012"	"2012"	"Mississippi"	"28"	"20-24 years"	"20-24"	224328
	"2012"	"2012"	"Mississippi"	"28"	"25-29 years"	"25-29"	194459
	"2012"	"2012"	"Mississippi"	"28"	"30-34 years"	"30-34"	194985
	"2012"	"2012"	"Mississippi"	"28"	"35-39 years"	"35-39"	180239
	"2012"	"2012"	"Mississippi"	"28"	"40-44 years"	"40-44"	190377
	"2012"	"2012"	"Mississippi"	"28"	"45-49 years"	"45-49"	195464
	"2012"	"2012"	"Mississippi"	"28"	"50-54 years"	"50-54"	207738
	"2012"	"2012"	"Mississippi"	"28"	"55-59 years"	"55-59"	194995
	"2012"	"2012"	"Mississippi"	"28"	"60-64 years "	"60-64"	168450
	"2012"	"2012"	"Mississippi"	"28"	"65-69 years"	"65-69"	132788
	"2012"	"2012"	"Mississippi"	"28"	"70-74 years"	"70-74"	98536
	"2012"	"2012"	"Mississippi"	"28"	"75-79 years"	"75-79"	72371
	"2012"	"2012"	"Mississippi"	"28"	"80-84 years"	"80-84"	52189
